,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,city,latitude,longitude,address
651,GzzlHRgyvUdqVYRhTUko2g,reutter-park-lansing,Reutter Park,https://s3-media1.fl.yelpcdn.com/bphoto/zBNwn8uT9yHxv7eW9ifkDA/o.jpg,False,https://www.yelp.com/biz/reutter-park-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,"{'latitude': 42.7292751594756, 'longitude': -84.5547262027269}",[],,"{'address1': '400 S Capitol Ave', 'address2': '', 'address3': None, 'city': 'Lansing', 'zip_code': '48933', 'country': 'US', 'state': 'MI', 'display_address': ['400 S Capitol Ave', 'Lansing, MI 48933']}",,,1141.1003130801914,Lansing,42.7292751594756,-84.5547262027269,"400 S Capitol Ave, Lansing, MI 48933"
654,Yl3Qo0d9g2uv-iKjwnMEqg,wendys-lansing-5,Wendy's,,False,https://www.yelp.com/biz/wendys-lansing-5?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",1.5,"{'latitude': 42.729445, 'longitude': -84.545161}",['delivery'],$,"{'address1': '413 S Cedar St.', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48912', 'country': 'US', 'state': 'MI', 'display_address': ['413 S Cedar St.', 'Lansing, MI 48912']}",+15174845776,(517) 484-5776,1918.9940687898938,Lansing,42.729445,-84.545161,"413 S Cedar St., Lansing, MI 48912"
657,UXoqN8ZCauPFl6HiwG3NYw,wendys-lansing,Wendy's,https://s3-media1.fl.yelpcdn.com/bphoto/eDgQcQwSP8gi4rCyptotLA/o.jpg,False,https://www.yelp.com/biz/wendys-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,15,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'latitude': 42.7391763300636, 'longitude': -84.5092952542345}",['delivery'],$,"{'address1': '529 North Clippert', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48912', 'country': 'US', 'state': 'MI', 'display_address': ['529 North Clippert', 'Lansing, MI 48912']}",+15173335294,(517) 333-5294,4994.901736165088,Lansing,42.7391763300636,-84.5092952542345,"529 North Clippert, Lansing, MI 48912"
661,iIe7qdsQi7AxKP3M8n5Gfw,guy-fieris-flavortown-kitchen-lansing,Guy Fieri's Flavortown Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/cJx4ONj8Pnk-hdlMN4ueIA/o.jpg,False,https://www.yelp.com/biz/guy-fieris-flavortown-kitchen-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,10,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.0,"{'latitude': 42.73875427246094, 'longitude': -84.52115631103516}",[],,"{'address1': '', 'address2': None, 'address3': None, 'city': 'Lansing', 'zip_code': '48912', 'country': 'US', 'state': 'MI', 'display_address': ['Lansing, MI 48912']}",+18883953942,(888) 395-3942,4345.752386530971,Lansing,42.73875427246094,-84.52115631103516,"Lansing, MI 48912"
663,IL0R1CogQIUq-iwstPjznA,secrets-nightclub-lansing,Secrets Nightclub,,False,https://www.yelp.com/biz/secrets-nightclub-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,2,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'bars', 'title': 'Bars'}]",2.0,"{'latitude': 42.7315598, 'longitude': -84.5527191}",[],$,"{'address1': '224 S Washington', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48933', 'country': 'US', 'state': 'MI', 'display_address': ['224 S Washington', 'Lansing, MI 48933']}",+15172819502,(517) 281-9502,1349.3041287812912,Lansing,42.7315598,-84.5527191,"224 S Washington, Lansing, MI 48933"
665,l9nivKDs87DKpDYsSfZ_Tw,tailgate-taco-lansing,Tailgate Taco,,False,https://www.yelp.com/biz/tailgate-taco-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 42.697117, 'longitude': -84.57019}",[],,"{'address1': '1301 W Holmes Rd', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['1301 W Holmes Rd', 'Lansing, MI 48910']}",,,3470.3023087499296,Lansing,42.697117,-84.57019,"1301 W Holmes Rd, Lansing, MI 48910"
666,UzZSL5ENk0vyBKuYBXhBuQ,midori-sushi-lansing,Midori Sushi,,False,https://www.yelp.com/biz/midori-sushi-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,"{'latitude': 42.7385787963867, 'longitude': -84.6211624145508}",['delivery'],,"{'address1': '436 Elmwood Rd', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['436 Elmwood Rd', 'Lansing, MI 48917']}",+15173237991,(517) 323-7991,4439.557367106441,Lansing,42.7385787963867,-84.6211624145508,"436 Elmwood Rd, Lansing, MI 48917"
668,t0-9uGv1jBdCg_yMtxfo0w,delta-mills-park-lansing,Delta Mills Park,https://s3-media2.fl.yelpcdn.com/bphoto/d6MxZ3TbCyPbLM6jSPENiw/o.jpg,False,https://www.yelp.com/biz/delta-mills-park-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'basketballcourts', 'title': 'Basketball Courts'}, {'alias': 'fishing', 'title': 'Fishing'}]",3.0,"{'latitude': 42.7598351240158, 'longitude': -84.6523236483335}",[],,"{'address1': '7001 Old River Trl', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['7001 Old River Trl', 'Lansing, MI 48917']}",,,7629.636370871585,Lansing,42.7598351240158,-84.6523236483335,"7001 Old River Trl, Lansing, MI 48917"
669,IAVvNPZG0tPD3G3p8xl5YA,dukes-saloon-lansing,Duke's Saloon,https://s3-media1.fl.yelpcdn.com/bphoto/KdXMEt8FVT9OdXOBaUKGhA/o.jpg,False,https://www.yelp.com/biz/dukes-saloon-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,6,"[{'alias': 'bars', 'title': 'Bars'}]",1.5,"{'latitude': 42.733225, 'longitude': -84.547403}",[],,"{'address1': '414 E Michigan', 'address2': None, 'address3': '', 'city': 'Lansing', 'zip_code': '48933', 'country': 'US', 'state': 'MI', 'display_address': ['414 E Michigan', 'Lansing, MI 48933']}",+15173714113,(517) 371-4113,1818.3213144831184,Lansing,42.733225,-84.547403,"414 E Michigan, Lansing, MI 48933"
670,TAkHICBne2nDZv0_6RMxXQ,royal-scot-of-lansing-michigan-lansing,Royal Scot of Lansing Michigan,https://s3-media1.fl.yelpcdn.com/bphoto/BsNMhYq-I_ZPZOkbwQWGeg/o.jpg,False,https://www.yelp.com/biz/royal-scot-of-lansing-michigan-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,4,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'golf', 'title': 'Golf'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",1.5,"{'latitude': 42.77982, 'longitude': -84.6142}",[],,"{'address1': '4722 W Grand River Ave', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48906', 'country': 'US', 'state': 'MI', 'display_address': ['4722 W Grand River Ave', 'Lansing, MI 48906']}",+15173213071,(517) 321-3071,6509.80444007447,Lansing,42.77982,-84.6142,"4722 W Grand River Ave, Lansing, MI 48906"
671,Rz5DXhV87-BVmtHoK9YLoQ,tim-hortons-lansing-6,Tim Hortons,https://s3-media3.fl.yelpcdn.com/bphoto/itg0Tk2ua1WB2l0MO8hFng/o.jpg,False,https://www.yelp.com/biz/tim-hortons-lansing-6?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.0,"{'latitude': 42.662265, 'longitude': -84.590165}",[],,"{'address1': '2774 Eaton Rapids Rd', 'address2': '', 'address3': None, 'city': 'Lansing', 'zip_code': '48911', 'country': 'US', 'state': 'MI', 'display_address': ['2774 Eaton Rapids Rd', 'Lansing, MI 48911']}",+15172530841,(517) 253-0841,7551.31453772644,Lansing,42.662265,-84.590165,"2774 Eaton Rapids Rd, Lansing, MI 48911"
672,O-FNu-DQm3g5bTL1T6vCfQ,quality-dairy-lansing-37,Quality Dairy,https://s3-media2.fl.yelpcdn.com/bphoto/j8wOlIeoX5DqtXHfx42lEQ/o.jpg,False,https://www.yelp.com/biz/quality-dairy-lansing-37?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.0,"{'latitude': 42.6833648681641, 'longitude': -84.5620498657227}",[],$,"{'address1': '720 W Jolly Rd', 'address2': None, 'address3': None, 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['720 W Jolly Rd', 'Lansing, MI 48910']}",+15173718906,(517) 371-8906,5027.624993691977,Lansing,42.6833648681641,-84.5620498657227,"720 W Jolly Rd, Lansing, MI 48910"
675,Rzik9FWQgGWAI1Lgl8T-7g,twisters-ice-cream-lansing-3,Twister's Ice Cream,https://s3-media3.fl.yelpcdn.com/bphoto/55fXPuo3g9hco2M73LiB6w/o.jpg,False,https://www.yelp.com/biz/twisters-ice-cream-lansing-3?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.0,"{'latitude': 42.675694, 'longitude': -84.548433}",[],$,"{'address1': '5620 S Cedar St', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48911', 'country': 'US', 'state': 'MI', 'display_address': ['5620 S Cedar St', 'Lansing, MI 48911']}",,,6078.639952049253,Lansing,42.675694,-84.548433,"5620 S Cedar St, Lansing, MI 48911"
681,0sEuG1OE5ZuAzhjz_QVKeQ,speedway-lansing,Speedway,https://s3-media1.fl.yelpcdn.com/bphoto/-nbLUMi53STCz5g3fcZ-Ww/o.jpg,False,https://www.yelp.com/biz/speedway-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,4,"[{'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 42.65924, 'longitude': -84.53763}",[],,"{'address1': '6736 South Cedar St', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48911', 'country': 'US', 'state': 'MI', 'display_address': ['6736 South Cedar St', 'Lansing, MI 48911']}",+15176947162,(517) 694-7162,8083.854004321617,Lansing,42.65924,-84.53763,"6736 South Cedar St, Lansing, MI 48911"
683,DVqzZL0gPP22l6oAyyX9lg,rudinos-pizza-and-grinders-lansing,Rudino's Pizza & Grinders,,False,https://www.yelp.com/biz/rudinos-pizza-and-grinders-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 42.74035, 'longitude': -84.68058}",[],,"{'address1': '8741 W Saginaw Hwy', 'address2': None, 'address3': None, 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['8741 W Saginaw Hwy', 'Lansing, MI 48917']}",+15176273025,(517) 627-3025,9236.926975649823,Lansing,42.74035,-84.68058,"8741 W Saginaw Hwy, Lansing, MI 48917"
687,enuusw76RDAKBBFTTbABrg,kfc-lansing-5,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/s3_8lEMfl_BKPIOLRfYupA/o.jpg,False,https://www.yelp.com/biz/kfc-lansing-5?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 42.698756, 'longitude': -84.567834}","['pickup', 'delivery']",$,"{'address1': '3220 S Martin Luther King Blvd', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['3220 S Martin Luther King Blvd', 'Lansing, MI 48910']}",+15173932200,(517) 393-2200,3286.48004564029,Lansing,42.698756,-84.567834,"3220 S Martin Luther King Blvd, Lansing, MI 48910"
691,FXolYv-vyMYynYyS4EwChg,burger-king-lansing-2,Burger King,https://s3-media2.fl.yelpcdn.com/bphoto/gu1Negml52o3L7V62mxDsA/o.jpg,False,https://www.yelp.com/biz/burger-king-lansing-2?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,6,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'latitude': 42.6982957, 'longitude': -84.5667181779098}",['delivery'],$,"{'address1': '3311 S Martin Luther King Blvd', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['3311 S Martin Luther King Blvd', 'Lansing, MI 48910']}",+15172347017,(517) 234-7017,3340.6820217889244,Lansing,42.6982957,-84.5667181779098,"3311 S Martin Luther King Blvd, Lansing, MI 48910"
694,MhP2T9Oggs6ccmP32NW5gg,mancinos-south-cedar-lansing,Mancinos - South Cedar,,False,https://www.yelp.com/biz/mancinos-south-cedar-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,2,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 42.667263, 'longitude': -84.544499}",['delivery'],$,"{'address1': '6250 S Cedar St', 'address2': None, 'address3': None, 'city': 'Lansing', 'zip_code': '48911', 'country': 'US', 'state': 'MI', 'display_address': ['6250 S Cedar St', 'Lansing, MI 48911']}",+15178876300,(517) 887-6300,7068.44286214446,Lansing,42.667263,-84.544499,"6250 S Cedar St, Lansing, MI 48911"
695,uBll5LGfbyUUMCd-hwHY7w,mcdonalds-lansing-11,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/UzSGss3AZ8v2EM7HTRMgPw/o.jpg,False,https://www.yelp.com/biz/mcdonalds-lansing-11?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,3,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 42.727086, 'longitude': -84.641614}",['delivery'],$,"{'address1': '6300 St Joseph Hwy', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['6300 St Joseph Hwy', 'Lansing, MI 48917']}",+15177039320,(517) 703-9320,5962.709650847188,Lansing,42.727086,-84.641614,"6300 St Joseph Hwy, Lansing, MI 48917"
696,t9q2mpL_juYUTc3Ba-qIcA,dominos-pizza-lansing-10,Domino's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/eeswg7-Y37yJEZ7ua1dlnQ/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-lansing-10?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 42.71606, 'longitude': -84.60122}",[],,"{'address1': '1701 S Waverly', 'address2': None, 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['1701 S Waverly', 'Lansing, MI 48917']}",+15179995050,(517) 999-5050,3080.8169573293667,Lansing,42.71606,-84.60122,"1701 S Waverly, Lansing, MI 48917"
698,GjK_YfqHM2jHk5Xk1Et8Yw,speedway-lansing-17,Speedway,https://s3-media2.fl.yelpcdn.com/bphoto/qG9CWfsk1rwVtU6r9FP5-w/o.jpg,False,https://www.yelp.com/biz/speedway-lansing-17?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,3,"[{'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 42.76042, 'longitude': -84.5227}",['delivery'],,"{'address1': '2000 Lake Lansing Road', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48912', 'country': 'US', 'state': 'MI', 'display_address': ['2000 Lake Lansing Road', 'Lansing, MI 48912']}",+15173727445,(517) 372-7445,5181.204057220674,Lansing,42.76042,-84.5227,"2000 Lake Lansing Road, Lansing, MI 48912"
699,0lKgAwG4PKfxbqzJOhCDlA,cola-lansing,Cola,https://s3-media3.fl.yelpcdn.com/bphoto/QpsWSOCeBE_86tXNda8LFg/o.jpg,False,https://www.yelp.com/biz/cola-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",5.0,"{'latitude': 42.7413305553655, 'longitude': -84.5791462808848}",[],,"{'address1': '2010 W Saginaw St', 'address2': '', 'address3': None, 'city': 'Lansing', 'zip_code': '48915', 'country': 'US', 'state': 'MI', 'display_address': ['2010 W Saginaw St', 'Lansing, MI 48915']}",+15177632228,(517) 763-2228,1683.6066222637855,Lansing,42.7413305553655,-84.5791462808848,"2010 W Saginaw St, Lansing, MI 48915"
701,bgCEgx5rgFRDizivd6np-Q,royal-scot-golf-and-bowl-lansing,Royal Scot Golf & Bowl,https://s3-media1.fl.yelpcdn.com/bphoto/krJsAVj_IWORMYW-1k75gg/o.jpg,False,https://www.yelp.com/biz/royal-scot-golf-and-bowl-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,3,"[{'alias': 'golf', 'title': 'Golf'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'bowling', 'title': 'Bowling'}]",3.5,"{'latitude': 42.775299, 'longitude': -84.615636}",[],,"{'address1': '4722 W Grand River Ave', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48906', 'country': 'US', 'state': 'MI', 'display_address': ['4722 W Grand River Ave', 'Lansing, MI 48906']}",+15173216220,(517) 321-6220,6483.248598895052,Lansing,42.775299,-84.615636,"4722 W Grand River Ave, Lansing, MI 48906"
705,Ek89indbh98a6AChCqGxwg,arbys-lansing-9,Arby's,https://s3-media2.fl.yelpcdn.com/bphoto/dnSRzJ9BdUmEjGBuKMnaNQ/o.jpg,False,https://www.yelp.com/biz/arbys-lansing-9?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.0,"{'latitude': 42.74066117, 'longitude': -84.60736017}","['pickup', 'delivery']",$,"{'address1': '4219 W Saginaw Hwy', 'address2': None, 'address3': None, 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['4219 W Saginaw Hwy', 'Lansing, MI 48917']}",+15173214111,(517) 321-4111,3446.5182282253995,Lansing,42.74066117,-84.60736017,"4219 W Saginaw Hwy, Lansing, MI 48917"
706,HayR3lpFCN5DhZ-RQAOIUw,mr-niceys-italian-iceys-lansing,Mr Nicey's Italian Icey's,https://s3-media2.fl.yelpcdn.com/bphoto/vonj4K_EDpn4rHw_cDOqAA/o.jpg,False,https://www.yelp.com/biz/mr-niceys-italian-iceys-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'desserts', 'title': 'Desserts'}]",5.0,"{'latitude': 42.7406908329, 'longitude': -84.6153762192}",[],,"{'address1': '4601 W Saginaw Hwy', 'address2': 'Ste L -1', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['4601 W Saginaw Hwy', 'Ste L -1', 'Lansing, MI 48917']}",+15177037054,(517) 703-7054,4058.372714361012,Lansing,42.7406908329,-84.6153762192,"4601 W Saginaw Hwy, Ste L -1, Lansing, MI 48917"
707,1iHmSBRHqbAJg6Lpc40DEA,lopez-bakery-lansing,Lopez Bakery,,False,https://www.yelp.com/biz/lopez-bakery-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",2.0,"{'latitude': 42.7338714599609, 'longitude': -84.5218963623047}",[],,"{'address1': '2011 E Michigan Ave', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48912', 'country': 'US', 'state': 'MI', 'display_address': ['2011 E Michigan Ave', 'Lansing, MI 48912']}",+15174824351,(517) 482-4351,3861.074360824059,Lansing,42.7338714599609,-84.5218963623047,"2011 E Michigan Ave, Lansing, MI 48912"
710,Qkuw4x5Rf0MZojmCksGyXQ,the-wing-experience-lansing,The Wing Experience,https://s3-media1.fl.yelpcdn.com/bphoto/R4W9gKThEQiFuN68eblyBw/o.jpg,False,https://www.yelp.com/biz/the-wing-experience-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,4,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.0,"{'latitude': 42.76141, 'longitude': -84.5167709}",[],,"{'address1': '2401 Lake Lansing Rd', 'address2': None, 'address3': None, 'city': 'Lansing', 'zip_code': '48912', 'country': 'US', 'state': 'MI', 'display_address': ['2401 Lake Lansing Rd', 'Lansing, MI 48912']}",+15173169973,(517) 316-9973,5611.221381576792,Lansing,42.76141,-84.5167709,"2401 Lake Lansing Rd, Lansing, MI 48912"
711,kasCfzE47deaeVGJK3NVGw,brewport-lansing,Brewport,https://s3-media2.fl.yelpcdn.com/bphoto/bO8XUHqlZ_B6iH-MvHC8iw/o.jpg,False,https://www.yelp.com/biz/brewport-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,1,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.0,"{'latitude': 42.7750800174979, 'longitude': -84.589346729968}",[],,"{'address1': '4100 Capitol City Blvd', 'address2': '', 'address3': None, 'city': 'Lansing', 'zip_code': '48906', 'country': 'US', 'state': 'MI', 'display_address': ['4100 Capitol City Blvd', 'Lansing, MI 48906']}",,,5469.059869857931,Lansing,42.7750800174979,-84.589346729968,"4100 Capitol City Blvd, Lansing, MI 48906"
713,ozzgwGXQR-klNRPttBXowQ,hungry-howies-pizza-lansing-2,Hungry Howie's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/3JRYC_DHINNheq4-3O13ug/o.jpg,False,https://www.yelp.com/biz/hungry-howies-pizza-lansing-2?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,6,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'latitude': 42.697857, 'longitude': -84.56479}",['delivery'],$,"{'address1': '900 West Holmes Rd', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['900 West Holmes Rd', 'Lansing, MI 48910']}",+15173940300,(517) 394-0300,3400.3290211948124,Lansing,42.697857,-84.56479,"900 West Holmes Rd, Lansing, MI 48910"
